tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-19 17:37:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	152.9		g	28.4	3.94e-08	3	1	8.12e-10	9.12e-10	2.67e-10	u	273	0	0	323.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-21 21:19:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	151.7		g	25.0	3.64e-08	4	1	4.38e-10	4.99e-10	2.81e-10	u	273	0	0	348.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-24 08:50:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	152.5		g	22.7	3.45e-08	5	1	1.21e-09	1.88e-09	2.90e-10	u	273	0	0	373.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-24 16:16:55	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.9	152.6		g	21.4	3.30e-08	6	1	6.96e-10	9.35e-10	1.18e-10	u	273	0	0	398.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-25 11:33:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	155.7		g	19.9	3.20e-08	7	1	6.96e-10	1.02e-09	2.43e-10	u	273	0	0	423.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-26 12:53:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.1	155.7		g	20.3	2.93e-08	8	1	6.73e-10	1.44e-09	1.84e-10	u	273	0	0	448.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-26 18:55:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	153.8		g	21.0	2.47e-08	9	1	4.21e-10	8.16e-10	2.19e-10	u	273	0	0	473.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-09-28 18:46:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	154.6		g	20.5	2.31e-08	10	1	5.47e-10	7.53e-10	2.26e-10	u	273	0	0	498.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-01 11:04:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.6	155.1		g	21.2	2.16e-08	11	1	7.51e-10	1.20e-09	1.78e-10	u	273	0	0	523.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-05 17:56:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	153.1		g	21.8	1.95e-08	12	1	5.69e-10	7.61e-10	1.08e-10	u	273	0	0	548.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-06 01:32:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	156.5		g	22.0	1.74e-08	13	1	4.64e-10	5.74e-10	6.60e-11	u	273	0	0	573.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-06 06:07:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	155.9		g	22.5	1.50e-08	14	1	4.35e-10	5.20e-10	6.78e-11	u	273	0	0	598.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-06 11:52:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	156.0		g	23.0	1.28e-08	15	1	2.37e-10	2.14e-10	5.42e-11	u	273	0	0	623.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-08 12:28:02	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	160.9		g	24.1	1.03e-08	16	1	2.07e-10	6.52e-10	6.36e-11	u	273	0	0	648.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-10 15:31:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	158.2		g	25.3	8.27e-09	17	1	1.35e-10	1.20e-10	3.74e-11	u	273	0	0	673.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-13 10:18:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	45.5	158.1		b	27.6	3.13e-09	18	1	2.75e-09	1.11e-09	1.55e-09	u	273	0	0	698.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-13 11:45:51	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	158.0		g	27.7	6.20e-09	19	1	1.23e-10	3.42e-10	6.31e-11	u	273	0	0	698.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-13 16:00:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	165.7		g	28.9	4.48e-09	20	1	8.18e-11	7.82e-11	5.33e-11	u	273	0	0	723.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-16 17:45:24	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	32.4	164.6		b	32.7	1.42e-09	21	1	1.23e-09	3.40e-10	8.19e-10	u	273	0	0	748.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-18 08:27:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	38.1	181.1		b	00.5	2.26e-09	22	1	5.51e-11	7.25e-10	1.62e-09	u	273	0	0	748.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-19 13:32:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	167.2		g	34.2	2.81e-09	23	1	4.90e-11	9.03e-11	4.37e-11	u	273	0	0	748.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-19 17:36:38	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	67.0	166.9		b	37.5	8.93e-10	24	1	7.38e-10	1.73e-10	5.82e-10	u	273	0	0	773.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-19 19:09:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.9	164.2		g	38.3	1.76e-09	25	1	3.06e-11	5.39e-11	1.72e-11	u	273	0	0	773.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-20 12:38:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	65.7	159.6		b	48.7	4.43e-10	26	1	2.94e-10	1.08e-10	3.57e-10	u	273	0	0	798.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-20 13:58:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	165.1		g	50.7	8.55e-10	27	1	1.50e-11	5.00e-11	4.13e-12	u	273	0	0	798.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-26 13:34:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	82.0	168.6		b	68.9	2.09e-10	28	1	8.80e-11	2.13e-11	2.83e-10	u	273	0	0	823.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-26 14:56:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.4	189.7		b	73.3	4.43e-10	29	1	3.33e-11	5.94e-11	3.78e-11	u	273	0	0	823.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-26 15:35:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	11.1	185.4		g	66.5	6.56e-10	30	1	1.83e-10	6.79e-11	2.47e-10	u	273	0	0	823.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-29 09:57:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	12.8	223.2		b	40.2	3.07e-10	31	1	6.02e-11	3.32e-11	1.50e-11	u	273	0	0	833.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-29 11:34:20	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.4	232.2		g	43.1	3.00e-10	32	1	2.37e-11	2.53e-11	4.15e-12	u	273	0	0	833.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-29 15:59:25	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.7	202.5		g	36.7	3.35e-10	33	1	3.43e-11	3.47e-11	1.30e-11	u	273	0	0	843.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-31 11:31:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	141.7		g	45.4	3.38e-10	34	1	3.50e-11	3.33e-11	3.79e-11	u	273	0	0	848.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-10-31 18:35:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	10.5	174.7		b	58.6	2.60e-10	35	1	4.50e-11	4.00e-11	2.13e-11	u	273	0	0	850.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-11-01 08:46:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	36.4	200.8		b	66.0	1.94e-10	36	1	1.10e-10	8.31e-11	6.89e-11	u	273	0	0	850.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-11-03 10:28:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.4	221.8		g	62.8	3.30e-10	37	1	1.69e-11	2.99e-11	1.97e-11	u	273	0	0	850.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-11-05 11:15:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.6	270.4		b	31.9	3.88e-10	38	1	2.69e-11	3.59e-11	3.97e-11	u	273	0	0	852.0
This study	unknown	PI22H-21	PI22H	PI22H-21a	PI22H-21a:LP-DIR-T	hargrave 2015-11-05 13:10:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.2	276.4		g	26.1	3.63e-10	39	1	1.99e-11	4.39e-11	1.70e-11	u	273	0	0	852.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-16 17:58:27	LT-NO:LP-DIR-T	pmagpy-3.2.1	2.4	179.0		g	37.0	3.83e-08	1	1	8.34e-10	8.04e-10	1.19e-09	u	273	0	0	273
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-18 16:38:25	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	3.5	181.0		g	36.2	3.74e-08	2	1	1.11e-09	1.44e-09	1.44e-09	u	273	0	0	77
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-19 17:39:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	180.8		g	35.2	3.64e-08	3	1	8.34e-10	7.66e-10	1.06e-09	u	273	0	0	323.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-21 21:21:05	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.5	183.0		g	33.5	3.37e-08	4	1	4.02e-10	4.97e-10	6.64e-10	u	273	0	0	348.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-24 08:52:10	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	183.9		g	31.0	3.17e-08	5	1	4.82e-10	5.22e-10	7.42e-10	u	273	0	0	373.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-24 16:18:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	182.8		g	30.0	3.02e-08	6	1	5.19e-10	8.51e-10	6.95e-10	u	273	0	0	398.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-25 11:34:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	184.7		g	29.4	2.91e-08	7	1	5.16e-10	1.20e-09	6.40e-10	u	273	0	0	423.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-26 12:55:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	184.2		g	29.4	2.70e-08	8	1	2.55e-10	6.04e-10	5.24e-10	u	273	0	0	448.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-26 18:56:40	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.9	184.3		g	29.4	2.43e-08	9	1	6.70e-10	1.45e-09	5.58e-10	u	273	0	0	473.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-09-28 18:47:42	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	184.9		g	29.5	2.23e-08	10	1	6.02e-10	4.84e-10	4.55e-10	u	273	0	0	498.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-01 11:05:43	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	182.9		g	29.6	2.08e-08	11	1	6.30e-10	5.63e-10	5.63e-10	u	273	0	0	523.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-05 17:58:29	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	181.3		g	29.2	1.88e-08	12	1	4.95e-10	4.49e-10	4.77e-10	u	273	0	0	548.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-06 01:33:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	185.0		g	29.6	1.69e-08	13	1	4.07e-10	3.91e-10	3.58e-10	u	273	0	0	573.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-06 06:08:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	183.9		g	29.9	1.47e-08	14	1	3.57e-10	2.95e-10	3.26e-10	u	273	0	0	598.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-06 11:54:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	184.7		g	30.5	1.27e-08	15	1	3.24e-10	4.28e-10	2.80e-10	u	273	0	0	623.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-08 12:29:36	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	184.5		g	31.4	1.05e-08	16	1	2.82e-10	6.08e-10	2.32e-10	u	273	0	0	648.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-10 15:32:41	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	184.0		g	32.4	8.61e-09	17	1	2.72e-10	2.38e-10	1.77e-10	u	273	0	0	673.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-13 10:20:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.9	179.8		g	33.9	6.90e-09	18	1	2.24e-10	3.79e-10	2.13e-10	u	273	0	0	698.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-13 16:02:24	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.4	182.0		g	36.8	4.99e-09	19	1	1.99e-10	4.87e-10	1.96e-10	u	273	0	0	723.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-16 17:46:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.9	182.0		g	38.8	3.47e-09	20	1	1.55e-10	1.04e-10	1.57e-10	u	273	0	0	748.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-19 17:38:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.1	182.8		g	46.7	2.05e-09	21	1	7.09e-11	7.93e-11	4.16e-11	u	273	0	0	773.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-20 12:40:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.2	168.9		g	58.3	1.06e-09	22	1	5.49e-11	4.28e-11	7.29e-12	u	273	0	0	798.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-26 13:36:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.1	191.4		g	65.1	6.70e-10	23	1	3.40e-11	7.83e-11	2.72e-11	u	273	0	0	823.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-29 09:59:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.9	164.0		b	74.7	4.29e-10	24	1	5.90e-11	3.69e-11	4.10e-12	u	273	0	0	833.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-29 11:35:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.2	163.4		g	77.8	4.24e-10	25	1	2.03e-11	3.53e-11	1.09e-11	u	273	0	0	833.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-29 16:00:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	168.5		g	54.6	5.49e-10	26	1	4.26e-11	1.67e-11	1.10e-11	u	273	0	0	843.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-31 11:33:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.0	067.4		g	82.7	5.83e-10	27	1	5.25e-11	5.05e-11	4.32e-11	u	273	0	0	848.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-10-31 18:37:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.2	132.0		g	27.8	4.16e-10	28	1	5.72e-11	2.84e-11	1.30e-11	u	273	0	0	850.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-11-05 11:17:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.8	280.9		b	72.4	3.84e-10	29	1	3.10e-11	3.57e-11	5.15e-11	u	273	0	0	852.0
This study	unknown	PI22H-22	PI22H	PI22H-22a	PI22H-22a:LP-DIR-T	hargrave 2015-11-05 13:12:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.0	298.4		g	69.4	3.43e-10	30	1	1.07e-11	3.79e-11	3.37e-11	u	273	0	0	852.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-16 18:02:12	LT-NO:LP-DIR-T	pmagpy-3.2.1	1.0	194.7		g	42.9	8.18e-08	1	1	9.49e-10	9.52e-10	6.52e-10	u	273	0	0	273
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-18 16:39:54	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	0.9	195.6		g	42.0	7.85e-08	2	1	8.13e-10	8.96e-10	3.84e-10	u	273	0	0	77
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-19 17:40:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	192.6		g	40.6	7.67e-08	3	1	8.10e-10	2.69e-09	9.14e-10	u	273	0	0	323.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-21 21:25:04	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.6	196.4		g	39.2	7.18e-08	4	1	6.26e-10	5.08e-10	3.07e-10	u	273	0	0	348.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-24 08:56:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	197.9		g	37.7	6.73e-08	5	1	4.97e-10	2.44e-09	4.33e-10	u	273	0	0	373.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-24 16:20:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	198.6		g	36.5	6.41e-08	6	1	7.09e-10	1.08e-09	4.98e-10	u	273	0	0	398.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-25 11:36:15	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.5	201.6		g	36.4	6.19e-08	7	1	6.21e-10	1.54e-09	3.91e-10	u	273	0	0	423.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-26 12:56:58	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	202.0		g	36.4	5.67e-08	8	1	4.98e-10	8.09e-10	3.37e-10	u	273	0	0	448.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-26 18:58:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	198.9		g	37.4	4.90e-08	9	1	4.13e-10	1.64e-09	3.60e-10	u	273	0	0	473.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-09-28 18:49:16	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	200.8		g	37.8	4.43e-08	10	1	3.08e-10	9.31e-10	3.27e-10	u	273	0	0	498.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-01 11:07:17	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	202.0		g	38.2	4.14e-08	11	1	5.41e-10	1.65e-09	1.88e-10	u	273	0	0	523.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-05 17:59:59	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	201.0		g	38.6	3.76e-08	12	1	2.53e-10	1.15e-09	3.25e-10	u	273	0	0	548.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-06 01:35:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.0	203.8		g	39.5	3.36e-08	13	1	4.71e-10	2.74e-10	3.35e-10	u	273	0	0	573.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-06 06:10:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	201.8		g	39.3	2.98e-08	14	1	3.74e-10	5.32e-10	2.23e-10	u	273	0	0	598.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-06 11:56:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	203.6		g	40.1	2.55e-08	15	1	8.37e-10	8.75e-10	3.19e-10	u	273	0	0	623.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-08 12:31:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	203.2		g	40.9	2.09e-08	16	1	6.61e-10	7.89e-10	1.31e-10	u	273	0	0	648.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-10 15:34:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	202.0		g	43.3	1.65e-08	17	1	4.09e-10	3.29e-10	1.30e-10	u	273	0	0	673.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-13 10:21:37	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	199.8		g	46.4	1.27e-08	18	1	4.91e-10	1.60e-10	2.73e-10	u	273	0	0	698.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-13 16:03:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	199.8		g	48.8	9.03e-09	19	1	2.39e-10	2.04e-10	1.38e-10	u	273	0	0	723.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-16 17:48:37	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	200.4		g	54.1	6.05e-09	20	1	2.42e-10	6.15e-11	7.95e-11	u	273	0	0	748.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-19 17:39:41	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	195.9		g	64.5	3.56e-09	21	1	1.60e-10	1.77e-10	2.71e-11	u	273	0	0	773.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-20 12:41:56	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	201.3		g	76.7	1.82e-09	22	1	8.24e-11	4.62e-11	1.20e-10	u	273	0	0	798.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-26 13:37:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	12.9	022.2		b	87.3	1.10e-09	23	1	4.46e-11	2.49e-10	6.46e-11	u	273	0	0	823.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-26 14:57:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.7	053.8		g	82.2	1.14e-09	24	1	1.78e-11	1.37e-10	3.48e-11	u	273	0	0	823.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-29 10:00:53	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.9	029.5		b	38.1	1.20e-09	25	1	1.74e-10	7.33e-11	5.94e-11	u	273	0	0	833.0
