tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-04 11:02:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	228.6		g	-47.0	4.43e-08	9	1	2.06e-09	1.57e-09	2.92e-10	u	273	0	0	498.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-05 11:38:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	226.4		g	-47.4	4.29e-08	10	1	1.46e-09	1.29e-09	2.79e-10	u	273	0	0	523.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-06 16:09:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	226.7		g	-47.4	4.15e-08	11	1	1.22e-09	1.06e-09	1.63e-10	u	273	0	0	548.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-06 22:21:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	227.6		g	-47.9	3.95e-08	12	1	1.50e-09	1.06e-09	2.61e-10	u	273	0	0	573.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-08 14:58:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	229.9		g	-48.6	3.71e-08	13	1	1.65e-09	1.38e-09	2.11e-10	u	273	0	0	598.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-11 12:53:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	232.5		g	-48.8	3.44e-08	14	1	1.66e-09	1.22e-09	2.48e-10	u	273	0	0	623.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-11 19:32:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	234.5		g	-48.7	3.20e-08	15	1	1.30e-09	9.40e-10	2.84e-10	u	273	0	0	648.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-16 17:09:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	234.5		g	-50.6	2.86e-08	16	1	1.10e-09	8.00e-10	2.61e-10	u	273	0	0	673.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-19 19:39:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.0	243.2		g	-51.4	2.47e-08	17	1	1.57e-09	6.48e-10	2.86e-10	u	273	0	0	698.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-24 18:05:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.8	243.6		g	-46.2	2.44e-08	18	1	1.50e-09	5.71e-10	3.59e-10	u	273	0	0	723.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-25 15:43:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	255.7		g	-48.9	1.99e-08	19	1	9.01e-10	2.10e-10	1.70e-10	u	273	0	0	748.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-26 14:07:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.8	252.6		g	-33.4	1.83e-08	20	1	1.79e-09	4.42e-10	3.29e-10	u	273	0	0	773.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-09-27 13:15:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.7	247.6		g	-55.8	1.03e-08	21	1	9.53e-10	3.92e-10	1.56e-10	u	273	0	0	793.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-10-02 14:25:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	14.1	261.3		b	12.2	2.93e-09	22	1	7.19e-10	6.71e-11	1.79e-10	u	273	0	0	813.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-10-02 17:21:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	8.6	260.3		g	17.5	3.17e-09	23	1	4.89e-10	6.99e-11	8.68e-11	u	273	0	0	813.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-10-09 10:12:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.5	105.5		b	15.7	2.34e-08	24	1	1.77e-09	5.52e-10	2.88e-10	u	273	0	0	823.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-10-09 11:21:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.8	106.7		b	16.3	2.33e-08	25	1	2.21e-09	8.15e-10	4.56e-10	u	273	0	0	823.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-10-09 11:25:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	7.6	106.4		g	16.4	2.34e-08	26	1	2.97e-09	9.54e-10	4.16e-10	u	273	0	0	823.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-10-09 17:15:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	7.8	120.2		g	-19.6	1.29e-08	27	1	1.58e-09	8.32e-10	1.45e-10	u	273	0	0	833.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-10-10 00:57:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	7.6	134.7		g	-48.2	6.72e-09	28	1	3.40e-10	7.80e-10	3.09e-10	u	273	0	0	843.0
This study	Slate Islands	PI24c-8	PI24c	PI24c-8b	PI24c-8b:LP-DIR-T	hargrave 2014-10-10 20:56:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.7	205.5		g	35.5	1.62e-08	29	1	5.76e-10	1.51e-09	2.21e-10	u	273	0	0	853.0
